cenX_0:57820108-60927196	AlphaSat'	8401	8571	81.25	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	8572	8738	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	8739	8909	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	8910	9080	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9081	9249	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9250	9435	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9436	9606	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9607	9777	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9778	9944	76.88	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	9945	10115	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10116	10286	88.37	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10287	10457	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10458	10628	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10629	10795	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10796	10966	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	10967	11137	86.21	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	11138	11306	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	11307	11492	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	11493	11663	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	11664	11834	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	11835	12001	76.30	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12002	12172	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12173	12343	88.37	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12344	12514	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12515	12685	81.14	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12686	12852	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	12853	13023	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13024	13194	86.21	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13195	13363	79.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13364	13549	82.35	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13550	13720	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13721	13891	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	13892	14058	76.30	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14059	14229	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14230	14400	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14401	14571	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14572	14742	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14743	14909	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	14910	15080	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15081	15251	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15252	15420	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15421	15606	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15607	15777	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15778	15948	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	15949	16115	76.30	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16116	16286	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16287	16457	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16458	16628	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16629	16799	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16800	16966	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	16967	17137	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	17138	17308	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	17309	17477	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	17478	17663	81.82	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	17664	17834	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	17835	18005	83.24	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18006	18172	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18173	18343	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18344	18514	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18515	18685	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18686	18856	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	18857	19023	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19024	19194	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19195	19365	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19366	19534	79.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19535	19720	83.42	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19721	19891	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	19892	20062	83.82	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20063	20229	76.30	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20230	20400	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20401	20571	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20572	20742	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20743	20913	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	20914	21080	77.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21081	21251	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21252	21422	85.14	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21423	21591	81.03	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21592	21777	83.42	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21778	21948	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	21949	22119	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22120	22286	76.30	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22287	22457	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22458	22628	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22629	22799	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22800	22970	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	22971	23137	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	23138	23308	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	23309	23479	85.63	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	23480	23648	79.43	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	23649	23834	81.91	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	23835	24004	78.74	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24005	24175	83.82	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24176	24342	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24343	24513	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24514	24684	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24685	24855	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	24856	25026	81.25	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25027	25193	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25194	25364	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25365	25535	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25536	25704	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25705	25890	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	25891	26061	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26062	26232	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26233	26399	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26400	26570	80.68	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26571	26741	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26742	26912	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	26913	27083	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27084	27249	77.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27250	27420	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27421	27591	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27592	27760	78.74	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27761	27946	82.35	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	27947	28117	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28118	28288	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28289	28455	74.57	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28456	28626	78.98	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28627	28797	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28798	28968	82.49	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	28969	29139	81.14	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	29140	29306	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	29307	29477	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	29478	29648	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	29649	29816	79.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	29817	30002	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30003	30173	78.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30174	30344	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30345	30511	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30512	30682	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30683	30853	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	30854	31024	82.86	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31025	31195	81.25	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31196	31362	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31363	31533	83.33	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31534	31704	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31705	31873	78.74	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	31874	32059	82.35	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32060	32230	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32231	32401	83.24	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32402	32568	74.57	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32569	32739	78.98	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32740	32910	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	32911	33081	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33082	33252	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33253	33419	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33420	33590	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33591	33760	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33761	33929	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	33930	34115	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34116	34286	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34287	34457	81.61	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34458	34624	77.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34625	34795	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34796	34966	88.37	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	34967	35137	82.49	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35138	35308	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35309	35475	77.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35476	35646	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35647	35817	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35818	35986	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	35987	36172	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	36173	36343	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	36344	36513	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	36514	36680	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	36681	36851	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	36852	37021	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37022	37192	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37193	37363	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37364	37530	77.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37531	37701	83.43	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37702	37872	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	37873	38041	78.74	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38042	38227	82.35	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38228	38398	79.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38399	38569	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38570	38736	75.14	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38737	38907	78.98	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	38908	39078	89.53	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39079	39249	81.92	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39250	39420	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39421	39587	78.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39588	39758	82.76	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39759	39928	86.13	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	39929	40097	80.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40098	40283	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40284	40454	78.74	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40455	40625	81.61	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40626	40792	77.46	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40793	40963	80.11	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	40964	41134	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41135	41305	82.49	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41306	41476	81.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41477	41643	77.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41644	41814	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41815	41985	86.71	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	41986	42154	80.00	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	42155	42340	82.89	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	42341	42511	79.31	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	42512	42681	82.18	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	42682	42848	75.72	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	42849	43019	79.55	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	43020	43189	88.95	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	43190	43360	82.29	None	-1.00	None	-1.00	None	-1.00	+
cenX_0:57820108-60927196	AlphaSat'	43361	43531	81.71	None	-1.00	None	-1.00	None	-1.00	+
